"UQNO","Q13GENDER","Q14AGE","Q15POPULATION","Q16MARITALSTATUS","Q24APDWRK","Education_Status","Province","Geo_type_code"
798145280000035456,1,47,1,5,2,4,7,1
798145280000040448,2,30,1,5,2,4,7,1
798145280000040448,1,26,1,5,2,4,7,1
798145280000050176,1,59,1,5,2,3,7,1
798145280000050176,1,22,1,5,2,5,7,1
798145280000050176,1,16,1,5,2,4,7,1
798145280000055040,2,61,1,5,2,2,7,1
798145280000055040,1,9,1,5,NA,2,7,1
798145280000055040,1,4,1,5,NA,1,7,1
798145280000055040,1,2,1,5,NA,1,7,1
798145280000055040,1,1,1,5,NA,1,7,1
798145310000006016,1,34,1,5,1,5,7,1
798145310000006016,1,34,1,5,1,5,7,1
798145310000018048,1,41,1,1,1,6,7,1
798145310000022016,2,45,1,2,2,5,7,1
798145310000034048,1,68,1,1,2,4,7,1
798145310000034048,2,58,1,1,1,4,7,1
798145310000038016,1,46,1,5,2,5,7,1
798145310000038016,1,19,1,5,2,4,7,1
798145310000038016,1,19,1,5,2,4,7,1
798145430000003840,2,65,1,5,2,4,7,1
798145430000003840,2,61,1,5,2,3,7,1
798145430000003840,1,33,1,5,2,3,7,1
798145430000003840,2,30,1,5,2,4,7,1
798145430000003840,1,16,1,5,2,4,7,1
798145430000003840,1,10,1,5,NA,2,7,1
798145430000003840,2,4,1,5,NA,1,7,1
798145430000009088,1,45,1,2,1,4,7,1
798145430000009088,2,42,1,2,2,5,7,1
798145430000019456,2,23,1,2,2,5,7,1
798145430000019456,1,31,1,2,1,4,7,1
798145430000024704,1,49,1,5,1,4,7,1
798145430000040320,2,49,1,5,1,6,7,1
798145430000045440,2,40,1,5,2,4,7,1
798145430000045440,1,18,1,5,2,4,7,1
798145430000045440,1,7,1,5,NA,2,7,1
798145430000045440,1,1,1,5,NA,1,7,1
798145430000045440,2,22,1,5,2,5,7,1
798145430000045440,1,42,1,5,2,5,7,1
798145430000045440,1,20,1,5,2,5,7,1
798145430000050688,1,39,1,1,2,4,7,1
798145430000055936,1,40,1,1,2,4,7,1
798145430000055936,2,38,1,1,2,4,7,1
798145430000055936,1,11,1,5,NA,2,7,1
798145430000055936,2,8,1,5,NA,2,7,1
798145430000055936,1,4,1,5,NA,1,7,1
798145480000001664,1,22,1,5,1,5,7,1
798145480000008576,1,46,1,2,1,5,7,1
798145480000008576,2,24,1,2,2,5,7,1
798145480000010880,1,40,1,1,2,3,7,1
798145480000010880,2,38,1,1,1,2,7,1
798145480000013184,2,58,1,3,2,5,7,1
798145480000013184,2,30,1,5,2,4,7,1
798145480000013184,1,20,1,5,2,5,7,1
798145480000013184,1,12,1,5,NA,2,7,1
798145480000013184,1,7,1,5,NA,2,7,1
798145480000017792,1,38,1,2,1,4,7,1
798145480000017792,2,43,1,2,2,4,7,1
798145480000017792,2,12,1,5,NA,2,7,1
798145480000017792,2,7,1,5,NA,2,7,1
798145480000022400,1,40,1,1,2,5,7,1
798145480000022400,2,37,1,1,2,5,7,1
798145480000022400,2,13,1,5,NA,3,7,1
798145480000022400,2,7,1,5,NA,2,7,1
7.981455401e+17,1,38,1,2,2,4,7,1
7.981455401e+17,2,29,1,2,2,5,7,1
7.981455401e+17,2,5,1,5,NA,1,7,1
798145540100000512,1,40,1,5,1,4,7,1
798145540100000640,2,50,1,1,2,4,7,1
798145540100000640,2,22,1,5,2,5,7,1
798145540100000640,2,14,1,5,NA,4,7,1
798145540100000640,2,11,1,5,NA,2,7,1
798145540100001152,2,35,1,5,2,4,7,1
798145540100001152,2,25,1,5,2,5,7,1
798145540100001152,2,22,1,5,2,5,7,1
798145540100001152,1,17,1,5,2,4,7,1
798145540100001152,2,14,1,5,NA,3,7,1
798145540100001152,2,28,1,5,2,3,7,1
798145540100001280,2,47,1,5,2,4,7,1
798145540100001280,2,23,1,5,1,5,7,1
798145540100001280,2,19,1,5,2,4,7,1
798145540100001280,2,3,1,5,NA,1,7,1
798145540100001280,2,2,1,5,NA,1,7,1
798145540100001536,2,37,1,5,2,4,7,1
798145540100001536,2,8,1,5,NA,2,7,1
798146070000007168,1,41,4,1,2,6,7,1
798146070000007168,2,38,4,1,2,5,7,1
798146070000007168,2,12,4,5,NA,2,7,1
798146070000012544,2,80,4,4,2,5,7,1
798146070000012544,2,74,4,3,2,5,7,1
798146070000014464,1,37,1,5,1,5,7,1
798146070000014464,2,32,1,5,1,5,7,1
798146070000014464,1,31,1,5,1,5,7,1
798146070000016256,2,40,4,1,2,5,7,1
798146070000016256,2,3,4,5,NA,1,7,1
798146070000018048,1,62,4,1,2,6,7,1
798146070000018048,2,64,4,1,2,6,7,1
798147090000004352,1,31,1,1,1,6,7,1
798147090000004352,2,30,1,1,1,5,7,1
798147090000012416,1,32,2,1,1,5,7,1
798147090000012416,2,31,2,1,1,5,7,1
798147090000012416,2,2,2,5,NA,1,7,1
798147630000007040,2,51,1,3,2,5,7,1
798147630000007040,1,8,1,5,NA,2,7,1
798147630000011392,1,65,3,1,2,6,7,1
798147630000015744,1,70,4,1,2,5,7,1
798147630000015744,2,67,4,1,2,5,7,1
798147630000019968,1,46,4,4,1,6,7,1
798147640000006912,1,45,4,1,2,6,7,1
798147640000006912,2,40,4,1,2,6,7,1
798147640000006912,1,6,4,5,NA,1,7,1
798147640000006912,1,54,1,1,1,6,7,1
798147640000006912,1,5,4,5,NA,1,7,1
798147640000014464,2,49,4,1,2,6,7,1
798147640000014464,1,52,4,1,2,6,7,1
798147830000011776,2,49,1,5,1,5,7,1
798147830000011776,1,24,1,5,1,4,7,1
798147910000003712,1,44,4,1,1,6,7,1
798147910000003712,2,42,4,1,2,5,7,1
798147910000003712,1,12,4,5,NA,2,7,1
798147910000003712,1,9,4,5,NA,2,7,1
798147910000003712,2,6,4,5,NA,1,7,1
798147910000012928,2,62,4,5,1,6,7,1
798148620000003200,2,69,4,4,2,6,7,1
798148620000008064,1,41,4,1,2,6,7,1
798148620000008064,2,41,4,1,1,6,7,1
798148940000002176,1,84,4,1,2,5,7,1
798148940000002176,2,81,4,1,2,5,7,1
798148940000007168,2,50,4,5,1,6,7,1
798148940000007168,2,17,4,5,2,4,7,1
798148940000012160,2,78,4,3,2,5,7,1
798149080000006016,2,22,1,5,1,5,7,1
798149080000014720,1,79,4,1,2,5,7,1
798149080000014720,2,78,4,1,2,5,7,1
798149080000023424,1,75,4,1,2,6,7,1
798149080000023424,2,71,4,1,2,4,7,1
798149080000032128,2,81,4,3,2,5,7,1
798149080000040832,2,74,4,3,2,4,7,1
798149080000066944,2,87,4,3,2,5,7,1
798149080000075648,2,77,4,1,2,6,7,1
798149080000075648,1,79,4,1,2,5,7,1
798149080000084352,2,24,1,5,1,6,7,1
798149200000026752,1,31,1,5,1,5,7,1
798149200000026752,1,49,1,1,1,5,7,1
798149200000026752,2,49,1,1,2,5,7,1
798149200000026752,2,22,1,5,2,5,7,1
798149200000026752,1,11,1,5,NA,2,7,1
798149200000031744,1,70,1,1,2,2,7,1
798149200000031744,2,68,1,1,2,4,7,1
798149200000041728,1,72,4,1,2,5,7,1
798149200000041728,2,68,4,1,2,5,7,1
798149200000046720,2,67,4,1,2,5,7,1
798149200000046720,1,36,4,5,2,4,7,1
798149250000011392,1,63,1,2,2,4,7,1
798149250000011392,2,49,1,2,2,2,7,1
798149250000011392,1,27,1,5,2,4,7,1
798149250000032640,1,26,1,5,1,4,7,1
798149250000046848,1,40,1,2,1,4,7,1
798149250000061056,1,45,1,1,1,5,7,1
798149250000061056,2,42,1,1,2,5,7,1
798149250000061056,2,5,1,5,NA,1,7,1
798149250000068224,2,40,1,5,1,4,7,1
798149250000068224,2,13,1,5,NA,3,7,1
798149250000068224,1,8,1,5,NA,2,7,1
798150040000001792,1,43,3,1,1,5,7,1
798150040000001792,2,48,3,1,2,6,7,1
798150040000004736,1,49,4,1,1,6,7,1
798150040000004736,2,48,4,1,1,6,7,1
798150040000007552,2,58,3,3,2,4,7,1
798150040000007552,1,33,3,1,1,4,7,1
798150040000007552,2,38,3,1,2,4,7,1
798150040000007552,1,7,3,5,NA,2,7,1
798150040000007552,1,7,3,5,NA,2,7,1
798150040000016256,1,76,4,1,2,4,7,1
798150040000016256,2,72,4,1,2,5,7,1
798150040000019200,1,54,4,1,1,5,7,1
798150040000019200,2,65,4,1,1,5,7,1
798150040000019200,1,19,1,5,2,4,7,1
798150040000019200,1,18,4,5,2,4,7,1
798150040000019200,1,19,4,5,2,4,7,1
798150040000019200,1,16,4,5,2,4,7,1
798150040000019200,1,17,4,5,2,4,7,1
798150040000019200,1,15,4,5,2,4,7,1
798150040000019200,1,13,1,5,NA,2,7,1
798150040000019200,1,9,1,5,NA,2,7,1
798150040000019200,1,18,4,5,2,4,7,1
798150040000019200,1,18,4,5,2,4,7,1
798150080000008064,1,58,4,1,2,6,7,1
798150080000008064,2,53,4,1,1,6,7,1
798150080000008064,1,27,4,5,1,6,7,1
798150080000010752,1,34,2,1,1,6,7,1
798150080000010752,2,37,2,1,1,6,7,1
798150080000010752,2,2,2,5,NA,1,7,1
798150080000010752,2,40,1,5,1,5,7,1
798150080000013568,1,48,4,1,2,6,7,1
798150080000013568,2,48,4,1,2,6,7,1
798150080000013568,1,21,4,5,2,5,7,1
798150080000013568,1,45,1,1,1,5,7,1
798150080000013568,2,57,1,5,1,5,7,1
798150390000002048,1,44,1,5,1,5,7,1
798150390000009216,1,58,4,2,2,6,7,1
798150390000009216,2,55,4,2,2,6,7,1
798150390000009216,1,26,4,5,1,6,7,1
798150390000016384,1,43,4,1,2,6,7,1
798150390000016384,2,41,4,1,2,6,7,1
798150530000005248,1,35,4,5,1,6,7,1
798150530000011904,2,38,2,1,1,6,7,1
798150530000011904,1,53,4,1,2,6,7,1
798150530000011904,2,14,1,5,NA,4,7,1
798150530000011904,1,13,1,5,NA,4,7,1
798150530000011904,2,5,1,5,NA,1,7,1
798150530000015232,1,72,4,1,2,6,7,1
798150530000015232,2,50,1,1,1,5,7,1
798150530000018560,1,50,4,1,1,6,7,1
798150530000018560,2,48,4,1,2,6,7,1
798150530000018560,1,12,4,5,NA,2,7,1
798150530000021760,1,63,4,1,2,5,7,1
798150530000021760,2,61,4,1,2,5,7,1
798150730000009344,2,55,4,4,2,5,7,1
798150730000009344,2,25,4,5,2,5,7,1
798150730000011008,1,67,1,1,1,6,7,1
798150730000011008,2,63,1,1,2,5,7,1
798150920000002816,1,38,2,1,1,6,7,1
798150920000002816,2,38,2,1,1,6,7,1
798150920000002816,1,3,2,5,NA,1,7,1
798150920000005760,1,51,1,1,2,6,7,1
798150920000005760,2,44,1,1,1,6,7,1
798150920000005760,2,22,1,5,2,5,7,1
798150920000005760,2,18,1,5,2,4,7,1
798150920000005760,1,13,1,5,NA,2,7,1
798150920000005760,2,10,1,5,NA,2,7,1
798150920000008576,1,56,1,4,2,6,7,1
798150920000011520,1,55,4,1,1,6,7,1
798150920000011520,2,45,4,1,2,6,7,1
798151770000018176,2,23,1,5,2,5,7,1
798151770000018176,2,29,1,5,2,6,7,1
798153100000021760,1,35,1,5,1,4,7,1
798153100000029056,1,41,1,5,1,4,7,1
798153100000043904,1,28,1,5,1,5,7,1
798153100000051328,2,67,1,5,2,2,7,1
798153100000051328,2,39,1,5,1,4,7,1
798153100000051328,2,36,1,5,2,4,7,1
798153100000051328,1,27,1,5,1,5,7,1
798153100000051328,2,23,1,5,2,5,7,1
798153100000051328,2,17,1,5,2,4,7,1
798153100000051328,1,9,1,5,NA,2,7,1
798153100000051328,1,8,1,5,NA,1,7,1
798153100000051328,1,4,1,5,NA,1,7,1
798153100000051328,1,2,1,5,NA,1,7,1
798153100000051328,2,1,1,5,NA,1,7,1
798153100000058752,1,54,1,2,1,4,7,1
798153100000058752,2,55,1,2,1,4,7,1
798153230000018432,2,56,1,1,1,5,7,1
798153230000018432,1,26,1,5,1,4,7,1
798153230000018432,1,32,1,5,2,4,7,1
798153230000044800,1,41,1,5,2,4,7,1
798153230000051456,1,44,1,1,1,6,7,1
798153230000051456,2,43,1,1,2,4,7,1
798153230000057984,1,36,1,2,2,5,7,1
798153230000057984,2,25,1,2,1,5,7,1
798153320000022656,1,39,1,5,2,4,7,1
798153320000036352,2,61,1,5,2,4,7,1
798153320000036352,1,16,1,5,2,4,7,1
798153320000036352,1,7,1,5,NA,2,7,1
798153320000036352,1,4,1,5,NA,1,7,1
798153320000049920,1,37,1,2,1,4,7,1
798153320000049920,2,37,1,2,1,5,7,1
798153700000003840,1,60,1,1,2,6,7,1
798153700000003840,2,58,1,1,2,6,7,1
798153700000003840,1,29,1,5,2,6,7,1
798153700000009856,2,52,1,5,1,4,7,1
798154310000004352,1,28,1,2,1,5,7,1
798154310000004352,2,30,1,2,1,5,7,1
798154310000007168,1,36,1,5,2,4,7,1
798154310000010112,1,42,1,5,1,5,7,1
798154310000013056,1,36,1,5,1,4,7,1
798154310000015872,1,46,1,2,1,4,7,1
798154310000015872,2,41,1,2,2,4,7,1
798154310000015872,1,31,1,5,2,5,7,1
798154310000015872,2,10,1,5,NA,2,7,1
798154310000015872,2,5,1,5,NA,1,7,1
798154310000015872,1,2,1,5,NA,1,7,1
798154310000018816,1,38,1,5,1,5,7,1
798154310000024576,2,50,1,3,2,4,7,1
798154310000024576,1,25,1,5,2,5,7,1
798154310000024576,1,18,1,5,2,4,7,1
798154310000024576,2,2,1,5,NA,1,7,1
798154310000027520,1,39,1,2,2,3,7,1
798154310000027520,2,32,1,2,2,4,7,1
798154310000030464,1,32,1,2,2,7,7,1
798154310000030464,2,26,1,2,2,7,7,1
798154310000030464,1,7,1,5,NA,1,7,1
798154310000033280,1,43,1,2,1,4,7,1
798154310000033280,2,40,1,2,2,5,7,1
798154340000003072,2,86,4,3,2,5,7,1
798154340000003072,2,58,1,4,1,5,7,1
798154340000006272,1,62,3,1,2,4,7,1
798154340000006272,2,63,3,1,2,4,7,1
798154340000009472,2,69,1,3,2,4,7,1
798154340000009472,1,42,1,5,1,6,7,1
798154340000009472,2,33,1,5,1,6,7,1
798154340000012672,1,28,1,5,1,6,7,1
798154510000005120,2,54,1,5,1,4,7,1
798154510000005120,2,34,1,5,2,4,7,1
798154510000005120,2,16,1,5,2,4,7,1
798154510000005120,2,15,1,5,2,4,7,1
798154510000005120,2,11,1,5,NA,2,7,1
798154510000005120,2,4,1,5,NA,1,7,1
798154510000005120,2,3,1,5,NA,1,7,1
798154510000033152,2,64,1,4,1,3,7,1
798154510000033152,2,16,1,5,2,4,7,1
798154510000033152,2,6,1,5,NA,2,7,1
798154510000047104,2,85,1,5,2,4,7,1
798154900000002304,1,26,1,5,2,4,7,1
798154900000012160,1,63,1,1,2,4,7,1
798154900000012160,2,58,1,1,2,4,7,1
798154900000012160,1,5,1,5,NA,1,7,1
798154900000015488,1,27,1,5,2,4,7,1
798154900000022144,1,34,1,4,1,5,7,1
798154900000028672,1,32,1,5,1,5,7,1
798154900000032000,1,30,1,5,2,4,7,1
798155140000006144,2,35,1,5,2,5,7,1
798155140000006144,2,22,1,5,2,4,7,1
798155140000013568,1,44,1,2,2,3,7,1
798155140000013568,2,39,1,2,2,3,7,1
798155140000020992,2,50,1,3,2,4,7,1
798155140000020992,1,34,1,5,2,4,7,1
798155140000020992,1,22,1,5,2,5,7,1
798155140000028416,1,25,1,5,2,5,7,1
798155140000035840,1,50,1,4,2,4,7,1
798155140000043264,1,31,1,5,1,4,7,1
798155140000043264,1,26,1,5,2,4,7,1
798155140000043264,1,24,1,5,2,4,7,1
798155140000050560,2,32,1,5,2,5,7,1
798155140000050560,2,35,1,5,2,5,7,1
798155140000057984,1,27,1,5,2,5,7,1
798155140000065408,1,40,1,4,2,4,7,1
798155140000080256,1,30,1,5,2,5,7,1
798155230000028928,1,45,1,4,2,4,7,1
798155230000042240,1,23,1,5,2,5,7,1
798155230000055680,1,25,1,5,2,4,7,1
798155230000055680,1,36,1,5,2,4,7,1
798155230000055680,2,22,1,5,2,4,7,1
798155230000069120,2,26,1,5,2,5,7,1
798155230000069120,2,5,1,5,NA,1,7,1
798155230000082560,1,23,1,5,2,5,7,1
798155230000109312,1,37,1,5,2,4,7,1
798155230000122752,1,33,1,5,2,5,7,1
798155230000136064,1,27,1,5,2,5,7,1
798155230000149504,1,30,1,5,2,6,7,1
798155240000002176,2,53,1,3,1,4,7,1
798155240000011776,1,41,1,2,1,6,7,1
798155240000021376,1,26,1,5,2,4,7,1
798155240000030976,1,34,1,5,2,4,7,1
798155240000040576,1,28,1,2,1,5,7,1
798155240000040576,2,27,1,2,2,5,7,1
798155240000050176,2,22,1,5,2,5,7,1
798155240000059776,1,26,1,5,2,5,7,1
798155240000069376,1,41,1,5,1,4,7,1
798155240000078976,1,24,1,5,2,5,7,1
798155240000088576,2,21,1,5,2,5,7,1
798155240000088576,2,1,1,5,NA,1,7,1
798155240000098176,2,59,1,3,2,5,7,1
798155240000098176,1,9,1,5,NA,2,7,1
798155240000098176,1,3,1,5,NA,1,7,1
798155240000107776,1,40,1,5,2,5,7,1
798155320000002816,2,47,1,3,1,4,7,1
798155320000005632,2,42,1,1,2,5,7,1
798155320000005632,1,5,1,5,NA,1,7,1
798155320000008448,1,45,1,5,2,5,7,1
798155320000011264,1,70,1,3,2,6,7,1
798155320000011264,2,65,1,1,2,6,7,1
798155320000013952,1,50,1,1,1,5,7,1
798155320000016768,1,57,1,2,1,4,7,1
798155320000016768,2,51,1,2,2,4,7,1
798155730000007552,1,30,1,5,1,6,7,1
798155900000022400,2,37,1,1,1,6,7,1
798155900000022400,1,27,1,1,1,6,7,1
798155900000022400,1,1,1,5,NA,1,7,1
798156210000008832,2,34,1,5,1,6,7,1
798156210000008832,1,10,1,5,NA,2,7,1
798156210000018048,2,27,1,5,1,5,7,1
798156210000018048,1,7,1,5,NA,2,7,1
798156210000027392,1,29,1,1,1,6,7,1
798156210000027392,2,27,1,1,1,6,7,1
798156440000001920,1,42,4,1,1,5,7,1
798156440000001920,2,39,4,1,1,5,7,1
798156440000001920,1,11,4,5,NA,2,7,1
798156440000001920,2,7,4,5,NA,2,7,1
798156780000001152,1,47,4,4,2,5,7,1
798156780000003200,2,46,3,1,2,4,7,1
798156780000005248,1,52,4,4,2,6,7,1
798156780000007168,2,69,4,3,2,5,7,1
798156780000009216,2,48,4,4,1,6,7,1
798156780000009216,1,13,4,5,NA,2,7,1
798156780000011264,2,40,4,1,2,4,7,1
798156780000011264,1,2,4,5,NA,1,7,1
798156780000013184,1,70,4,3,2,5,7,1
798156780000015232,1,23,4,5,2,4,7,1
798156780000017152,1,38,4,5,1,6,7,1
798156780000019200,1,52,1,1,2,6,7,1
798156780000019200,2,44,1,1,2,4,7,1
798156780000019200,2,11,1,5,NA,2,7,1
798156810000005760,1,43,1,1,1,6,7,1
798156810000005760,2,38,1,1,2,5,7,1
798156810000005760,2,24,1,5,2,5,7,1
798156810000005760,2,12,1,5,NA,2,7,1
798156810000005760,1,11,1,5,NA,2,7,1
798156810000005760,2,8,1,5,NA,2,7,1
798157040000003200,1,45,2,1,2,4,7,1
798157040000003200,2,46,2,1,1,6,7,1
798157040000003200,2,18,2,5,2,4,7,1
798157040000003200,1,13,2,5,NA,4,7,1
798157040000003200,1,6,2,5,NA,1,7,1
798157040000007040,1,56,4,1,2,4,7,1
798157040000007040,2,49,4,1,2,5,7,1
798157040000007040,2,21,4,5,2,5,7,1
798157040000008960,1,70,4,3,2,5,7,1
798157040000008960,1,34,4,5,1,5,7,1
798157040000012672,1,62,4,4,2,6,7,1
798157040000020352,1,53,1,1,2,4,7,1
798157040000020352,2,49,1,1,1,6,7,1
798157040000020352,1,25,1,5,2,6,7,1
798157040000020352,2,18,1,5,2,5,7,1
798157090000020096,2,30,1,5,1,5,7,1
798157090000020096,2,17,1,5,2,4,7,1
798157090000051072,1,32,1,2,1,3,7,1
798157090000051072,2,30,1,2,2,4,7,1
798157090000051072,1,18,1,5,2,4,7,1
798157090000051072,1,8,1,5,NA,2,7,1
798157090000051072,2,4,1,5,NA,1,7,1
798157110000001920,2,38,1,5,1,4,7,1
798157110000008448,1,35,1,1,1,4,7,1
798157110000008448,2,32,1,1,2,4,7,1
798157110000008448,2,3,1,5,NA,1,7,1
798157110000021376,1,31,1,1,1,3,7,1
798157110000021376,2,28,1,1,2,4,7,1
798157110000021376,2,6,1,5,NA,1,7,1
798157110000021376,1,1,1,5,NA,1,7,1
798157360000001408,1,63,4,1,1,6,7,1
798157360000001408,2,61,4,1,2,5,7,1
798157360000001408,2,20,4,5,2,5,7,1
798157360000001408,2,20,4,5,2,5,7,1
798157360000007040,1,55,1,1,1,6,7,1
798157360000007040,2,47,1,1,2,5,7,1
798157360000007040,2,20,1,5,2,5,7,1
798157360000007040,1,17,1,5,2,4,7,1
798157360000009856,2,36,1,4,2,6,7,1
798157360000009856,2,55,1,5,1,7,7,1
798157360000009856,2,17,1,5,2,4,7,1
798157360000009856,1,15,1,5,2,4,7,1
798157360000009856,2,13,1,5,NA,3,7,1
798157360000009856,2,9,1,5,NA,2,7,1
798157570000004864,1,50,1,2,2,4,7,1
798157570000004864,2,31,1,2,2,2,7,1
798157570000004864,1,0,1,5,NA,1,7,1
798157570000004864,2,4,1,5,NA,1,7,1
798157710000016896,1,34,1,2,2,4,7,1
798157710000016896,2,28,1,2,2,4,7,1
798157710000016896,1,19,1,5,2,4,7,1
798157710000016896,1,10,1,5,NA,2,7,1
798157710000016896,2,0,1,5,NA,1,7,1
798157710000023040,2,46,1,5,1,5,7,1
798157710000023040,1,20,1,5,2,5,7,1
798157730000001920,1,33,1,1,2,4,7,1
798157730000001920,2,32,1,1,1,4,7,1
798157730000018048,1,26,1,2,2,4,7,1
798157730000018048,2,22,1,2,2,4,7,1
798157730000018048,2,1,1,5,NA,1,7,1
798157900000001664,2,31,1,5,1,4,7,1
798157900000006016,1,45,1,1,1,5,7,1
798157900000006016,2,34,1,1,2,4,7,1
798157900000006016,1,5,1,5,NA,1,7,1
798157900000008192,1,38,1,1,1,7,7,1
798157900000014848,2,76,4,3,2,4,7,1
798157900000017024,1,42,1,5,2,7,7,1
798157900000019200,1,70,4,3,2,5,7,1
798158570000005760,1,88,4,1,2,6,7,1
798158570000005760,2,61,4,1,1,6,7,1
798158570000005760,2,34,4,5,2,6,7,1
798158570000008320,1,46,1,1,1,6,7,1
798158570000008320,2,44,1,1,1,6,7,1
798158570000008320,2,18,1,5,2,4,7,1
798158570000008320,1,13,1,5,NA,3,7,1
798158570000010752,2,69,4,3,2,6,7,1
798158570000010752,1,37,4,5,1,6,7,1
798158570000013312,1,44,4,2,2,6,7,1
798158570000013312,2,47,4,2,1,6,7,1
798158570000013312,1,15,4,5,2,4,7,1
798158570000013312,2,14,4,5,NA,3,7,1
798158570000013312,1,10,4,5,NA,2,7,1
798158570000013312,2,7,4,5,NA,1,7,1
798158570000013312,2,62,1,5,1,3,7,1
798158570000013312,1,6,1,5,NA,1,7,1
798158570000020864,1,46,1,1,1,7,7,1
798158570000020864,2,38,1,1,1,7,7,1
798158570000020864,1,8,1,5,NA,2,7,1
798158570000020864,2,5,1,5,NA,1,7,1
798158790000003584,1,24,4,5,2,5,7,1
798158790000010752,2,35,4,1,2,5,7,1
798158790000012544,1,68,4,3,2,5,7,1
798158790000014464,1,37,2,5,1,6,7,1
798158970000005760,1,33,3,5,1,6,7,1
798158970000011392,1,68,4,1,2,5,7,1
798158970000011392,2,67,4,1,2,6,7,1
798159230000000512,1,52,4,5,2,6,7,1
798159230000003072,1,41,3,1,1,6,7,1
798159230000003072,2,37,3,1,1,6,7,1
798159230000003072,2,17,3,5,2,4,7,1
798159230000003072,1,14,3,5,NA,4,7,1
798159230000003072,1,2,3,5,NA,1,7,1
798159230000008320,2,58,4,1,1,5,7,1
798159230000008320,2,55,4,1,1,5,7,1
798159230000013440,1,35,1,1,1,6,7,1
798159230000013440,2,9,1,5,NA,2,7,1
798159230000013440,1,5,1,5,NA,1,7,1
798159230000013440,2,10,1,5,NA,2,7,1
798159250000002176,1,55,1,1,1,6,7,1
798159250000002176,2,44,1,1,2,6,7,1
798159250000002176,2,22,1,5,2,5,7,1
798159250000002176,2,14,1,5,NA,4,7,1
798159250000003840,2,39,1,4,1,6,7,1
798159250000003840,1,6,1,5,NA,1,7,1
798159250000011776,1,54,1,1,1,6,7,1
798159250000011776,2,49,1,1,1,6,7,1
798159250000011776,2,16,1,1,2,4,7,1
798159250000011776,2,12,1,5,NA,2,7,1
798159860000001664,1,36,1,1,1,6,7,1
798159860000001664,2,32,1,1,2,5,7,1
798159860000001664,2,3,1,5,NA,1,7,1
798159860000001664,1,27,1,5,1,5,7,1
798159860000001664,1,0,1,5,NA,1,7,1
798159860000004096,1,32,1,5,2,6,7,1
798159860000011648,1,41,2,5,2,5,7,1
798159860000011648,1,13,2,5,NA,4,7,1
798159860000021632,2,52,1,3,2,5,7,1
798159860000021632,2,28,1,5,1,5,7,1
798159860000021632,2,25,1,5,2,6,7,1
798160270000002176,2,36,1,5,2,4,7,1
798160270000002176,1,14,1,5,NA,2,7,1
798160270000005120,2,62,1,3,2,4,7,1
798160270000005120,2,23,1,5,2,5,7,1
798160270000005120,2,15,1,5,2,3,7,1
798160270000005120,1,10,1,5,NA,2,7,1
798160270000010880,1,79,1,2,2,4,7,1
798160270000010880,2,71,1,2,2,4,7,1
798160270000013824,2,31,1,5,2,4,7,1
798160270000013824,2,7,1,5,NA,2,7,1
798160270000016640,1,35,1,1,1,5,7,1
798160270000016640,2,30,1,1,2,4,7,1
798160270000016640,1,6,1,5,NA,1,7,1
798160270000019584,2,45,1,5,1,5,7,1
798160270000019584,2,16,1,5,2,4,7,1
798160270000022528,1,34,1,1,1,5,7,1
798160270000022528,2,32,1,1,2,4,7,1
798160270000022528,2,7,1,5,NA,1,7,1
798160270000025344,1,71,1,5,2,2,7,1
7.9816036008e+17,2,35,1,5,1,4,7,1
798160360080001152,1,27,1,5,1,5,7,1
798160360080002432,1,46,1,2,1,4,7,1
798160360080002432,2,44,1,2,2,4,7,1
7.9816044008e+17,1,59,1,4,1,4,7,1
798160440080000640,1,32,1,5,2,5,7,1
798160440080000896,1,52,1,4,1,4,7,1
798160440080000896,1,22,1,5,2,5,7,1
798160440080001152,2,80,1,3,2,2,7,1
798160440080001152,2,16,1,5,2,4,7,1
798160440080001536,1,57,1,5,2,4,7,1
798160440080002048,2,25,1,5,2,4,7,1
798160440080002048,2,6,1,5,NA,1,7,1
798160440080002688,2,53,1,4,2,4,7,1
798160440080002688,1,21,1,5,2,5,7,1
798160440080002688,1,1,1,5,NA,1,7,1
798160530000007040,1,48,1,1,2,5,7,1
798160530000007040,2,49,1,1,1,5,7,1
798160530000007040,1,25,1,5,2,5,7,1
798160530000007040,1,18,1,5,2,4,7,1
798160530000007040,1,14,1,5,NA,2,7,1
798160530000007040,2,12,1,5,NA,3,7,1
798160530000012032,2,45,1,5,1,4,7,1
798160530000012032,2,25,1,5,2,5,7,1
798160530000012032,1,22,1,5,2,5,7,1
798160530000012032,1,4,1,5,NA,1,7,1
798160530000016896,2,40,1,1,2,5,7,1
798160530000016896,2,12,1,5,NA,4,7,1
798160530000016896,1,1,1,5,NA,1,7,1
798160530000026752,2,64,1,3,2,4,7,1
798160530000026752,1,38,1,5,1,4,7,1
798160530000026752,1,28,1,5,2,4,7,1
798160530000031616,2,41,1,4,1,4,7,1
798160530000031616,1,20,1,5,2,5,7,1
798160530000031616,2,14,1,5,NA,4,7,1
798160530000031616,2,13,1,5,NA,3,7,1
798160530000041344,1,44,1,1,2,3,7,1
798160530000041344,2,26,1,1,2,4,7,1
798160530000041344,1,4,1,5,NA,1,7,1
798160530000041344,1,2,1,5,NA,1,7,1
798161220000016768,1,45,1,5,1,5,7,1
798161220000016768,1,20,1,5,2,4,7,1
